"host_since","host_response_time","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","bathrooms_text","accommodates","minimum_nights","availability_365","review_scores_rating","instant_bookable","reviews_per_month","room_typeEntire home/apt","room_typeHotel room","room_typePrivate room","room_typeShared room","neighbourhood_group_cleansedBronx","neighbourhood_group_cleansedBrooklyn","neighbourhood_group_cleansedManhattan","neighbourhood_group_cleansedQueens","neighbourhood_group_cleansedStaten Island","price_log"
4089,0,0,1,1,1,1,5,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.39362754635236
1437,0,0,1,1,0,1,2,30,0,4.67,0,0.09,1,0,0,0,0,1,0,0,0,4.93447393313069
3185,2,0,1,1,0,1,1,5,64,5,0,0.33,0,0,1,0,0,1,0,0,0,4.48863636973214
3637,4,1,0,1,1,1,4,1,65,4.94,1,4.17,1,0,0,0,0,0,1,0,0,4.68213122712422
1443,4,0,5,1,1,1,2,1,0,4.59,1,1.9,0,0,1,0,0,0,1,0,0,5.12989871492307
2244,0,0,1,1,1,1,2,30,0,0,1,0,0,0,1,0,0,0,0,1,0,4.60517018598809
1437,4,1,1,1,1,1,7,4,231,4.83,0,1.96,1,0,0,0,0,0,0,1,0,5.63835466933375
1443,4,0,5,1,1,1,2,1,0,3.6,1,0.21,0,0,1,0,0,0,1,0,0,9.21024036697585
1443,4,0,5,1,1,1,2,1,290,4.2,1,0.2,0,0,1,0,0,0,1,0,0,4.93447393313069
1443,4,0,5,1,1,1,2,1,241,4.47,1,0.78,0,0,1,0,0,0,1,0,0,4.85981240436167
2884,0,0,1,1,1,1,2,1,0,5,1,0.03,1,0,0,0,0,0,1,0,0,4.90527477843843
4274,2,0,1,1,0,1,4,30,33,5,0,0.22,1,0,0,0,0,1,0,0,0,5.52146091786225
1753,0,0,0,1,1,1,2,30,0,5,0,0.09,1,0,0,0,0,0,1,0,0,4.49980967033027
2553,0,0,1,1,1,1,5,30,0,3.75,1,0.25,1,0,0,0,0,0,1,0,0,5.25227342804663
3382,2,0,1,1,1,3.5,6,14,9,5,0,0.08,1,0,0,0,0,1,0,0,0,6.30991827822652
2952,2,0,28,1,1,2,1,30,199,3.33,0,0.1,0,0,1,0,0,1,0,0,0,3.61091791264422
2619,2,0,2,1,1,1,3,3,8,5,0,0.2,1,0,0,0,0,1,0,0,0,5.24702407216049
2688,0,0,1,1,0,1,4,180,0,4.43,0,1.3,1,0,0,0,0,0,1,0,0,5.51745289646471
1448,4,0,7,1,1,1,2,1,331,4.1,1,0.36,0,0,1,0,0,1,0,0,0,6.0591231955818
1448,4,0,7,1,1,1,2,1,327,4.51,1,4.93,0,0,1,0,0,1,0,0,0,5.93489419561959
1448,4,0,7,1,1,1,2,1,331,5,1,0.09,0,0,1,0,0,1,0,0,0,6.0282785202307
1448,4,0,7,1,1,1,4,1,322,0,1,0,0,0,1,0,0,1,0,0,0,6.24997524225948
1448,4,0,7,1,1,1,2,1,323,4.75,1,0.51,0,0,1,0,0,1,0,0,0,6.21460809842219
1448,4,0,7,1,1,1,2,1,331,4.57,1,1.19,0,0,1,0,0,1,0,0,0,5.93489419561959
1457,4,0,5,1,1,1,2,1,358,5,1,0.04,0,0,1,0,0,0,1,0,0,5.83188247728352
1457,4,0,5,1,1,1,2,1,356,4.5,1,0.14,0,0,1,0,0,0,1,0,0,5.76205138278018
1597,4,0,5,1,1,1,4,1,348,4.63,1,2.27,0,0,1,0,0,0,1,0,0,5.85220247977447
1597,4,0,5,1,1,1,3,1,352,4.63,1,4.67,0,0,1,0,0,0,1,0,0,5.91079664404053
1597,4,0,5,1,1,1,4,1,311,4.47,1,3.95,0,0,1,0,0,0,1,0,0,5.96614673912369
1597,4,0,5,1,1,2,4,1,354,4.62,1,3.59,0,0,1,0,0,0,1,0,0,6.01859321449623
2574,3,0,0,1,1,1,2,2,0,5,0,1.08,1,0,0,0,0,0,0,0,1,5.18738580584075
1436,0,0,1,1,0,1,2,4,0,5,0,0.14,1,0,0,0,0,1,0,0,0,4.9416424226093
1436,0,0,1,1,1,1,4,1,0,4.11,0,0.49,1,0,0,0,0,1,0,0,0,4.8283137373023
3692,2,0,2,1,1,2.5,5,30,22,0,0,0,1,0,0,0,0,1,0,0,0,4.59511985013459
3756,4,1,7,1,1,2,1,1,155,5,0,0.38,0,0,1,0,0,0,1,0,0,4.44265125649032
2960,0,0,2,1,1,1,2,30,0,5,0,0.06,0,0,1,0,0,1,0,0,0,4.07753744390572
1436,2,0,1,1,1,1,4,3,112,4.36,0,1.21,1,0,0,0,0,1,0,0,0,5.01063529409626
1436,4,0,1,1,1,1,2,5,1,4.89,1,0.25,1,0,0,0,0,0,1,0,0,5.06890420222023
3004,4,0,1,1,1,1,2,4,0,4.61,0,1.19,1,0,0,0,0,0,1,0,0,4.69134788222914
3331,4,1,3,1,1,1,4,2,241,4.8,1,5,1,0,0,0,0,0,1,0,0,5.01063529409626
1662,3,0,7,1,1,1,2,160,261,4.5,1,0.11,0,0,1,0,0,0,1,0,0,4.97673374242057
1662,3,0,7,1,1,1,2,160,261,5,1,0.03,0,0,1,0,0,0,1,0,0,5.01063529409626
1852,0,0,3,1,1,1,1,30,0,1,0,0.03,0,0,1,0,0,1,0,0,0,5.35185813347607
1436,0,0,1,1,1,1,4,30,0,4.3,0,0.55,1,0,0,0,0,0,1,0,0,5.34710753071747
1435,4,0,2,1,1,1,2,2,332,4.79,0,2.87,1,0,0,0,0,1,0,0,0,5.41610040220442
1435,3,0,1,1,1,1,4,30,309,4.68,0,3.38,1,0,0,0,0,1,0,0,0,5.12989871492307
1435,3,0,1,1,1,1,3,3,27,4.81,1,2.23,1,0,0,0,0,0,1,0,0,5.37063802812766
1435,4,0,0,1,1,1,4,3,115,4.7,0,1.08,1,0,0,0,0,1,0,0,0,5.36597601502185
2194,4,0,2,1,1,1,1,7,62,4.41,1,0.49,0,0,1,0,0,1,0,0,0,4.0943445622221
3021,0,0,1,1,1,2.5,8,30,0,0,0,0,1,0,0,0,0,1,0,0,0,6.21460809842219
2356,0,1,1,1,1,1,2,1,0,4.79,0,1.01,0,0,1,0,0,0,1,0,0,4.31748811353631
1435,4,0,3,1,1,2,13,3,304,4.62,0,1.66,1,0,0,0,0,1,0,0,0,6.01615715969835
3436,0,0,0,1,1,1,1,30,0,3,0,0.09,0,0,1,0,0,1,0,0,0,4.31748811353631
2617,3,0,105,1,1,1,2,30,308,4.83,0,0.35,1,0,0,0,0,0,1,0,0,4.95582705760126
1435,0,0,1,1,1,1,2,2,89,5,0,0.03,0,0,1,0,0,0,1,0,0,5.7037824746562
1437,0,0,2,1,0,1,4,30,0,4.5,0,0.06,1,0,0,0,0,1,0,0,0,4.60517018598809
3236,0,0,1,1,1,1,3,30,0,4.71,0,0.21,1,0,0,0,0,1,0,0,0,4.55387689160054
2206,0,0,1,1,0,1,2,30,0,5,0,0.09,0,0,1,0,0,0,1,0,0,3.71357206670431
1617,0,0,2,1,0,1,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.39444915467244
2234,4,1,3,1,0,1,4,30,0,4.88,0,0.66,1,0,0,0,0,0,0,1,0,4.74493212836325
2834,0,0,1,1,1,1,2,3,0,4.5,0,0.21,0,0,1,0,0,1,0,0,0,4.45434729625351
1741,0,0,1,1,1,1,2,3,0,4.67,1,0.14,1,0,0,0,0,1,0,0,0,4.55387689160054
1559,0,0,17,1,1,1,1,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.91202300542815
1467,0,0,1,1,1,1,2,365,0,0,0,0,0,0,1,0,1,0,0,0,0,4.17438726989564
1434,0,0,1,1,0,2,8,2,0,4.5,0,1,1,0,0,0,0,1,0,0,0,5.70044357339069
3321,0,0,1,1,0,1,1,30,0,5,1,0.05,0,0,1,0,0,1,0,0,0,3.80666248977032
1434,0,0,1,1,1,1,8,30,0,4.53,0,0.53,1,0,0,0,0,1,0,0,0,5.61677109766657
1460,4,1,5,1,1,1,2,1,246,5,0,0.64,0,0,1,0,0,1,0,0,0,4.60517018598809
3109,0,0,1,1,1,1,4,30,0,4.5,1,0.17,1,0,0,0,0,0,1,0,0,5.29831736654804
1960,4,0,3,1,1,1,3,1,330,4.76,1,1.26,0,0,1,0,0,0,0,1,0,4.59511985013459
2244,0,0,1,1,0,1,4,30,0,1,0,0.03,0,0,1,0,0,0,0,1,0,4.38202663467388
3281,3,1,0,1,1,1,4,3,19,4.8,0,1.53,1,0,0,0,0,1,0,0,0,5.44673737166631
3138,0,0,1,1,1,1,1,30,0,0,0,0,0,0,1,0,0,0,1,0,0,4.71849887129509
1434,4,0,0,1,1,3,12,3,227,4.89,1,1.13,1,0,0,0,0,0,1,0,0,6.83410873881384
2770,4,1,13,1,1,1,4,30,164,5,0,0.87,1,0,0,0,0,0,1,0,0,5.03695260241363
5114,2,0,1,1,1,1,2,30,9,5,0,0.31,0,0,1,0,0,0,0,1,0,4.17438726989564
1435,0,0,1,1,1,1,3,30,0,5,0,0.14,1,0,0,0,0,0,1,0,0,5.82894561761021
2411,4,1,3,1,1,1,2,2,244,4.86,0,4.18,0,0,1,0,0,1,0,0,0,4.39444915467244
1434,0,0,2,1,1,1,2,30,0,4.73,0,1.04,0,0,1,0,0,0,0,1,0,4.17438726989564
1763,3,0,176,1,1,1,1,30,0,4,0,0.06,0,0,1,0,0,0,0,1,0,3.55534806148941
1763,3,0,176,1,1,1,1,30,0,5,0,0.06,0,0,1,0,0,0,0,1,0,3.55534806148941
1763,3,0,176,1,1,1,1,30,0,4,0,0.07,0,0,1,0,0,0,0,1,0,3.68887945411394
1763,3,0,176,1,1,1,1,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.61091791264422
2730,0,0,1,1,1,1,1,15,0,0,0,0,0,0,1,0,0,0,1,0,0,4.35670882668959
1436,0,0,1,1,1,1,2,3,146,4.75,1,0.44,1,0,0,0,1,0,0,0,0,4.38202663467388
2205,4,0,2,1,1,1,2,30,49,4.53,0,0.47,1,0,0,0,0,0,0,1,0,4.59511985013459
3512,4,1,1,1,1,1.5,4,3,168,5,0,0.61,1,0,0,0,0,0,1,0,0,7.43838353004431
1433,4,1,0,1,1,1,6,3,106,4.91,1,3.17,1,0,0,0,0,0,1,0,0,5.61677109766657
1433,4,1,3,1,1,1,1,1,145,4.92,1,3.58,0,0,1,0,0,0,1,0,0,4.54329478227
1435,4,0,1,1,1,1,6,2,70,4.54,1,4.74,1,0,0,0,0,0,1,0,0,5.50533153593236
3178,4,0,1,1,1,1,4,1,49,4.94,1,5.64,1,0,0,0,0,1,0,0,0,5.51745289646471
2522,0,0,2,1,1,1,2,30,0,4.83,1,0.22,0,0,1,0,0,1,0,0,0,4.4188406077966
2866,0,0,1,1,1,1,2,30,0,0,0,0,1,0,0,0,0,0,1,0,0,5.7037824746562
2133,0,0,1,1,1,1,2,30,364,5,0,0.26,0,0,1,0,0,0,0,0,1,4.4188406077966
3149,4,0,0,1,1,1,3,2,0,4.86,0,1.76,1,0,0,0,0,1,0,0,0,5.04342511691925
2003,0,0,1,1,1,2,6,30,0,0,0,0,0,0,1,0,0,0,1,0,0,6.47697236288968
2310,0,0,1,1,1,1,2,2,0,4.5,0,0.13,1,0,0,0,0,0,1,0,0,4.59511985013459
1763,3,0,176,1,1,1,1,30,31,0,0,0,0,0,1,0,0,0,0,1,0,3.73766961828337
1763,3,0,176,1,1,1,2,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.68887945411394
1763,3,0,176,1,1,1,1,30,0,0,0,0,0,0,1,0,0,0,0,1,0,3.55534806148941
1763,3,0,176,1,1,1,2,30,30,0,0,0,0,0,1,0,0,0,0,1,0,4.0943445622221
1433,4,0,2,1,1,1,2,1,259,4.56,0,2.64,0,0,1,0,0,0,0,1,0,4.33073334028633
3197,3,0,202,1,1,2,2,30,0,0,0,0,0,0,1,0,0,0,1,0,0,3.80666248977032
2786,2,0,1,1,1,1,2,5,152,5,1,0.06,1,0,0,0,0,1,0,0,0,5.54907608489522
3197,3,0,202,1,1,1,2,30,1,0,0,0,0,0,1,0,0,1,0,0,0,3.89182029811063
1432,4,0,2,1,0,1.5,2,7,122,4.8,1,0.28,0,0,1,0,0,0,0,1,0,4.00733318523247
3383,2,0,0,1,1,1,2,2,0,5,0,0.24,1,0,0,0,0,0,1,0,0,5.29831736654804
2496,0,0,1,1,1,1,1,2,0,4.5,0,0.06,0,0,1,0,0,0,0,1,0,3.73766961828337
3636,4,1,9,1,1,1,4,1,0,4.81,0,0.45,1,0,0,0,0,1,0,0,0,5.92692602597041
1432,0,0,0,1,0,1,2,30,0,4.86,0,0.2,0,0,1,0,0,1,0,0,0,3.80666248977032
1664,0,0,1,1,1,1,2,30,0,5,0,0.08,0,0,1,0,0,0,0,1,0,3.76120011569356
1432,3,0,1,1,1,1,2,2,1,4.78,1,0.27,1,0,0,0,0,1,0,0,0,5.52146091786225
1432,3,1,0,1,1,1,2,30,264,5,0,0.36,1,0,0,0,0,0,1,0,0,5.29831736654804
1432,3,1,0,1,1,1,2,30,154,5,0,0.16,1,0,0,0,0,0,1,0,0,5.52146091786225
1432,4,0,1,1,1,1,3,2,97,4.89,1,1.64,1,0,0,0,0,0,1,0,0,5.29831736654804
2790,0,0,1,1,1,1,2,30,0,4.95,0,0.53,1,0,0,0,0,1,0,0,0,4.36944785246702
2247,0,0,1,1,0,1,2,7,0,4.89,0,1.04,1,0,0,0,0,0,0,1,0,4.7361984483945
2631,0,0,1,1,1,1,2,30,30,0,0,0,0,0,1,0,0,0,0,1,0,4.55387689160054
1537,0,0,1,1,1,1,4,30,0,0,1,0,1,0,0,0,0,0,0,1,0,5.07517381523383
1431,4,1,1,1,1,1,1,5,116,5,0,0.76,0,0,1,0,1,0,0,0,0,4.0943445622221
2696,2,0,1,1,1,1,3,4,0,4.91,0,0.63,1,0,0,0,0,1,0,0,0,5.12989871492307
1435,4,0,1,1,1,1,2,1,82,4.89,0,2.64,1,0,0,0,0,0,1,0,0,5.79605775076537
3518,0,0,1,1,1,1,2,2,0,5,1,0.06,1,0,0,0,0,1,0,0,0,4.93447393313069
2726,0,0,1,1,1,1,2,30,306,5,0,0.17,1,0,0,0,0,1,0,0,0,4.81218435537242
2773,0,0,2,1,1,1,2,30,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.22035582507832
1430,2,0,1,1,0,1,2,30,76,0,0,0.04,1,0,0,0,0,1,0,0,0,5.29831736654804
1545,4,0,36,1,0,1,4,1,270,4.93,1,0.39,0,1,0,0,0,0,1,0,0,5.82600010738045
2599,4,1,1,1,1,1,2,1,317,4.85,1,3.6,0,0,1,0,0,1,0,0,0,4.24849524204936
2893,0,0,1,1,1,1,3,6,0,4.88,0,0.22,1,0,0,0,0,0,1,0,0,5.13579843705026
1430,4,1,4,1,1,1,6,2,102,4.73,0,2.87,1,0,0,0,0,0,1,0,0,5.55682806169954
3090,2,0,2,1,1,1,1,30,162,3.33,0,0.19,0,0,1,0,0,0,1,0,0,3.89182029811063
2411,4,0,3,1,0,1,7,3,306,4.54,1,1.38,1,0,0,0,0,1,0,0,0,5.25227342804663
1430,0,0,1,1,1,1.5,1,30,0,5,0,0.03,0,0,1,0,0,0,1,0,0,3.71357206670431
3668,4,0,1,1,1,1,3,2,272,4.49,1,2.12,1,0,0,0,0,1,0,0,0,4.88280192258637
2559,4,0,1,1,1,1,2,7,339,4.8,0,0.28,0,0,1,0,0,0,0,1,0,4.48863636973214
1436,0,0,0,1,1,1,7,30,0,4.45,0,0.8,1,0,0,0,0,0,1,0,0,5.77144112313002
2095,4,0,1,1,1,1,1,1,312,5,0,2.38,0,0,1,0,0,0,0,1,0,3.78418963391826
2446,0,0,1,1,1,1,2,30,0,4.9,0,0.28,1,0,0,0,0,1,0,0,0,4.66343909411207
1436,0,0,1,1,1,1,7,30,0,4.4,0,0.97,1,0,0,0,0,0,1,0,0,5.84932477994686
3465,0,0,1,1,1,1,2,1,0,4.86,0,0.19,0,0,1,0,0,1,0,0,0,3.91202300542815
3105,3,1,4,1,1,1,2,2,127,4.84,0,2.11,0,0,1,0,0,0,0,1,0,3.68887945411394
1580,0,0,1,1,1,1,4,30,0,5,0,0.05,1,0,0,0,0,1,0,0,0,4.60517018598809
1429,4,0,1,1,0,1,5,2,329,4.84,0,1.55,1,0,0,0,0,0,0,1,0,5.29831736654804
1429,4,0,1,1,1,2,7,30,274,4.85,1,0.78,1,0,0,0,0,0,1,0,0,5.59842195899838
4448,0,0,1,1,1,2.5,8,30,0,0,0,0.03,1,0,0,0,0,1,0,0,0,5.29831736654804
1429,4,1,2,1,1,1,1,1,75,4.88,0,1.38,0,0,1,0,0,0,0,1,0,4.31748811353631
4331,4,1,5,1,1,1,2,30,22,4.83,1,1.67,0,0,1,0,0,0,1,0,0,5.85507192220243
3535,2,0,2,1,1,1,2,2,48,5,0,0.84,1,0,0,0,0,1,0,0,0,5.65599181081985
1429,0,0,1,1,1,1,5,30,0,4.47,0,1.01,1,0,0,0,0,0,1,0,0,4.85203026391962
4390,0,0,1,1,1,1,2,3,0,5,0,0.03,1,0,0,0,0,0,1,0,0,5.16478597392351
1467,4,0,1,1,0,1,3,2,0,4.94,1,0.9,1,0,0,0,0,1,0,0,0,4.48863636973214
2981,0,0,2,1,1,1,2,30,0,4.77,0,0.36,0,0,1,0,0,0,1,0,0,5.01063529409626
1428,4,0,1,1,0,1,2,2,363,4.75,0,0.21,0,0,1,0,0,0,1,0,0,4.69134788222914
1428,4,0,1,1,1,1,2,3,18,5,0,0.18,0,0,1,0,1,0,0,0,0,4.59511985013459
3276,4,1,0,1,1,1,5,1,51,4.94,0,4.42,1,0,0,0,0,0,0,1,0,5.25749537202778
2590,0,0,2,1,1,1,2,1,0,3.94,0,1.46,0,0,1,0,0,0,1,0,0,3.93182563272433
4173,0,0,1,1,1,1,2,30,0,5,0,0.15,1,0,0,0,0,0,1,0,0,5.24702407216049
2851,0,0,1,1,0,1,1,30,365,0,0,0,0,0,0,1,0,0,0,1,0,4.44265125649032
1428,4,0,3,1,1,2,4,3,70,4.5,0,1.95,1,0,0,0,0,1,0,0,0,5.37063802812766
3395,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,4.0943445622221
1877,4,1,5,1,1,1,2,1,61,4.92,1,3.72,0,0,1,0,0,0,0,1,0,4.38202663467388
4467,3,0,11,1,1,1,2,30,275,4.67,0,0.31,1,0,0,0,0,0,1,0,0,4.55387689160054
3099,0,1,0,1,1,1,3,3,0,4.85,0,0.65,1,0,0,0,0,0,1,0,0,4.60517018598809
1428,4,1,2,1,1,1,2,6,60,4.88,0,1.99,1,0,0,0,0,1,0,0,0,5.17048399503815
3011,3,0,56,1,1,1,5,30,301,4.56,0,0.27,1,0,0,0,0,0,1,0,0,5.51745289646471
3105,3,1,4,1,1,1,1,2,129,4.77,0,2.26,0,0,1,0,0,0,0,1,0,3.68887945411394
1428,4,1,2,1,0,2,7,4,343,4.91,0,1.61,1,0,0,0,1,0,0,0,0,5.55295958492162
1655,4,0,2,1,1,1,2,1,301,5,0,0.11,0,0,1,0,0,0,1,0,0,4.83628190695148
1428,4,0,3,1,0,1,1,1,334,4.73,0,0.94,0,0,1,0,0,0,0,1,0,4.00733318523247
1436,0,0,1,1,0,1,4,30,0,4.88,0,0.22,1,0,0,0,0,0,1,0,0,5.40717177146012
1427,0,0,2,1,1,1,2,30,0,4.8,0,0.15,1,0,0,0,0,0,1,0,0,5.10594547390058
3196,0,0,1,1,1,1,1,30,0,4.38,0,0.24,0,0,1,0,0,0,1,0,0,4.55387689160054
1543,4,1,1,1,1,4.5,13,3,256,4.84,0,5.31,1,0,0,0,0,0,1,0,0,6.65415252018322
2667,4,0,2,1,1,1,4,6,223,4.79,1,1.67,1,0,0,0,0,1,0,0,0,4.98360662170834
3235,0,0,1,1,1,1,1,28,0,5,0,0.25,0,0,0,1,0,1,0,0,0,3.2188758248682
2842,4,1,1,1,1,2,3,30,294,4.96,0,0.75,1,0,0,0,0,0,0,1,0,4.90527477843843
1427,3,0,0,1,1,1,3,28,255,4.45,0,0.34,1,0,0,0,0,0,1,0,0,5.16478597392351
2604,3,1,2,1,0,1,3,2,346,4.92,0,0.67,1,0,0,0,0,0,0,0,1,4.78749174278205
1463,4,1,3,1,1,1,2,1,356,4.71,0,0.77,0,0,1,0,0,0,0,1,0,4.0943445622221
3215,4,1,2,1,1,1,2,14,34,0,0,0,1,0,0,0,0,1,0,0,0,5.99146454710798
1427,0,0,1,1,1,1,4,30,0,4.69,0,0.96,1,0,0,0,0,0,1,0,0,5.51745289646471
3801,0,0,1,1,1,1,2,30,0,5,1,0.19,1,0,0,0,0,0,1,0,0,5.50125821054473
3651,0,0,1,1,1,1.5,2,30,0,4.8,0,0.14,0,0,1,0,0,0,0,1,0,4.59511985013459
2903,0,0,2,1,1,1,2,7,0,4.5,1,0.78,0,0,1,0,0,1,0,0,0,3.80666248977032
1427,4,1,1,1,0,1,2,3,96,4.85,0,1.85,1,0,0,0,1,0,0,0,0,4.49980967033027
2905,4,0,1,1,1,1,2,30,15,4.81,0,1.19,1,0,0,0,0,1,0,0,0,4.31748811353631
4367,3,0,2,1,1,1,4,3,37,4.75,0,1.47,1,0,0,0,0,1,0,0,0,5.17048399503815
2978,4,1,2,1,1,1,2,14,17,4.85,0,0.78,1,0,0,0,0,1,0,0,0,4.77912349311153
1427,3,0,1,1,1,1,4,1,200,4.32,0,0.62,1,0,0,0,0,0,1,0,0,5.32300997913841
3002,3,0,5,1,1,1,2,30,321,4.29,1,0.2,1,0,0,0,0,0,1,0,0,4.85203026391962
1426,4,0,1,1,1,1,4,2,74,4.48,0,2.98,1,0,0,0,0,1,0,0,0,4.7361984483945
3416,1,0,1,1,1,1,3,30,74,5,0,0.14,1,0,0,0,0,0,1,0,0,5.51745289646471
1819,3,0,1,1,0,1,1,5,24,0,0,0,1,0,0,0,0,0,1,0,0,5.29330482472449
2197,0,0,1,1,1,1,2,1,246,4.16,1,1.24,1,0,0,0,1,0,0,0,0,4.24849524204936
2461,3,1,2,1,1,3,10,4,319,5,1,0.42,1,0,0,0,0,1,0,0,0,6.88243747099785
1923,0,0,1,1,1,1,1,90,0,0,0,0,1,0,0,0,1,0,0,0,0,4.60517018598809
2113,4,0,1,1,1,1,2,4,3,5,0,0.31,1,0,0,0,0,0,1,0,0,5.58724865840025
1425,0,0,1,1,1,2,5,30,0,0,0,0,0,0,0,1,0,0,1,0,0,5.7037824746562
1426,0,0,1,1,1,1,2,30,0,4.69,1,0.36,0,0,1,0,0,1,0,0,0,4.0943445622221
2023,4,0,1,1,1,1,2,1,66,4.69,1,1.67,1,0,0,0,0,0,0,1,0,4.56434819146784
4367,3,0,2,1,1,1,4,3,48,4.62,0,1.81,1,0,0,0,0,1,0,0,0,4.97673374242057
1454,4,0,5,1,1,1,2,1,333,4.25,1,6.23,0,0,1,0,0,0,1,0,0,5.78689738136671
1454,4,0,5,1,1,1,2,1,336,4.33,1,1.56,0,0,1,0,0,0,1,0,0,5.8111409929767
1454,4,0,5,1,1,1,2,1,243,0,1,0,0,0,1,0,0,0,1,0,0,5.89440283426485
1454,4,0,5,1,1,1,2,1,331,0,1,0,0,0,1,0,0,0,1,0,0,6.20657592672493
4330,0,0,1,1,1,2,4,14,8,5,0,0.2,1,0,0,0,0,1,0,0,0,6.21260609575152
1743,4,1,2,1,1,1,1,3,1,5,0,0.77,0,0,1,0,0,1,0,0,0,3.91202300542815
2035,0,0,2,1,0,1.5,6,30,0,4.4,0,0.15,1,0,0,0,0,0,0,0,1,4.86753445045558
1679,3,1,7,1,1,3,5,30,292,5,0,0.23,1,0,0,0,0,0,1,0,0,6.1527326947041
3023,4,0,1,1,1,2,4,3,311,4.91,0,0.33,1,0,0,0,0,0,0,1,0,5.51745289646471
1486,4,0,1,1,1,1,2,365,357,4.95,1,0.55,0,0,1,0,0,0,1,0,0,4.60517018598809
2704,4,0,0,1,1,1,4,2,148,5,0,6.43,1,0,0,0,0,1,0,0,0,5.13579843705026
1424,4,1,19,1,1,1,2,30,190,0,0,0,0,0,1,0,1,0,0,0,0,4.17438726989564
2186,3,1,1,1,1,1,2,30,73,5,0,0.19,1,0,0,0,0,0,1,0,0,5.27299955856375
3181,0,0,1,1,1,1,1,15,0,5,0,0.06,0,0,1,0,0,1,0,0,0,4.60517018598809
1444,4,0,9,1,1,1,2,1,326,4.67,1,1.91,0,0,1,0,0,0,1,0,0,6.13988455222626
1444,4,0,9,1,1,1,2,1,328,4.53,1,0.64,0,0,1,0,0,0,1,0,0,6.13988455222626
1444,4,0,9,1,1,1,4,1,303,4,1,0.25,0,0,1,0,0,0,1,0,0,6.32793678372919
1444,4,0,9,1,1,1,2,1,331,1,1,0.61,0,0,1,0,0,0,1,0,0,6.35610766069589
1444,4,0,9,1,1,1,2,1,327,5,1,0.12,0,0,1,0,0,0,1,0,0,6.46146817635372
1444,4,0,9,1,1,1,2,1,330,3,1,0.1,0,0,1,0,0,0,1,0,0,6.46614472423762
1436,4,0,7,1,1,1,6,4,245,4.39,1,1.07,1,0,0,0,0,0,1,0,0,5.85793315448346
4972,3,0,1,1,1,2,5,3,70,5,0,0.39,1,0,0,0,0,1,0,0,0,5.52146091786225
1441,4,0,12,1,1,1,3,1,257,4.19,1,1.13,0,1,0,0,0,0,0,1,0,5.42053499927229
1441,4,0,12,1,1,1,2,1,206,4.29,1,0.43,0,1,0,0,0,0,0,1,0,4.85981240436167
1441,4,0,12,1,1,1,2,1,362,4.42,1,0.79,0,1,0,0,0,0,0,1,0,5.30826769740121
1442,0,0,8,1,1,2,2,30,154,4.88,1,0.67,0,0,1,0,0,0,0,1,0,4.00733318523247
1441,4,0,12,1,1,1,2,1,341,4.47,1,0.6,0,0,1,0,0,0,0,1,0,5.36129216570943
1441,4,0,12,1,1,1,2,1,364,4.35,1,0.77,0,1,0,0,0,0,0,1,0,5.51745289646471
1441,4,0,12,1,1,1,2,1,154,4.6,1,0.45,0,1,0,0,0,0,0,1,0,5.21493575760899
1441,4,0,12,1,1,1,2,1,154,4.44,1,0.54,0,1,0,0,0,0,0,1,0,5.34233425196481
2246,0,0,1,1,1,1,2,8,0,4.75,1,0.22,1,0,0,0,0,1,0,0,0,4.49980967033027
1440,2,0,2,1,1,1,2,1,356,4.43,1,0.26,0,0,1,0,0,0,0,1,0,5.51342874616498
1428,4,0,4,1,1,1,2,1,355,4.34,1,17.34,0,0,1,0,0,0,1,0,0,5.48893772615669
1428,4,0,4,1,1,1,2,1,338,4.24,1,2.68,0,0,1,0,0,0,1,0,0,5.50533153593236
1428,4,0,4,1,1,1,2,1,355,4.32,1,7.34,0,0,1,0,0,0,1,0,0,5.48893772615669
1428,4,0,4,1,1,1,2,1,278,4.53,1,1.16,0,0,1,0,0,0,1,0,0,5.48479693349065
2688,2,0,5,1,1,1,2,14,300,4.83,0,1.63,0,0,0,1,1,0,0,0,0,3.93182563272433
2364,2,1,1,1,0,1,3,1,84,4.78,0,1.35,1,0,0,0,0,0,0,1,0,4.46590811865458
3393,0,0,1,1,1,1,3,2,0,5,0,0.11,1,0,0,0,0,1,0,0,0,4.60517018598809
2251,3,0,4,1,0,1,2,5,165,4.31,0,0.45,0,0,1,0,0,1,0,0,0,4.23410650459726
1926,0,0,1,1,1,1.5,1,30,0,4.75,1,0.29,0,0,1,0,0,0,0,1,0,4.60517018598809
2764,0,0,1,1,1,1,4,30,0,4.75,0,0.14,1,0,0,0,0,0,1,0,0,5.29831736654804
1427,4,0,3,1,1,1,2,1,266,3.5,1,0.25,0,1,0,0,0,0,1,0,0,5.80513496891649
1427,4,0,3,1,1,1,2,1,345,4.19,1,3.52,0,1,0,0,0,0,1,0,0,5.85793315448346
